cluster_id,cluster_name,company_count,return_on_equity_pct_mean,return_on_equity_pct_median,debt_to_equity_mean,debt_to_equity_median,revenue_cagr_5yr_mean,revenue_cagr_5yr_median,fcf_cagr_5yr_mean,fcf_cagr_5yr_median,operating_profit_margin_pct_mean,operating_profit_margin_pct_median
0,Defensive Dividend Payers,2,4280.315266810242,4280.315266810242,0.5649976070830343,0.5649976070830343,9.731677461059828,9.731677461059828,274.5,274.5,28.50509624083592,28.50509624083592
1,Emerging Growth,58,21.87300410233947,16.940398136885513,0.533258186532695,0.1893305439330544,9.484932193647285,9.69051581957212,7281.396551724138,1636.0,20.416312468118583,19.441403583263615
2,Distressed or Turnaround,13,21.127232869121354,16.716051794688113,7.6667416109319015,6.863420609401317,19.304349697100967,18.17561078322378,-33906.769230769234,-29445.0,41.43657679163497,36.864527513919285
3,High-Quality Compounders,18,64.21999883640126,14.847311383295246,1.749499414415659,0.09394409802298033,14.768812149826328,13.51960376324537,9459.722222222223,8078.0,79.93170208172319,83.85523156786351
4,Value Cyclicals,9,21.413252020058106,18.65921787709497,0.6179232650809884,0.4309242871189774,28.227029934543115,24.231614182367544,-730.3333333333334,278.0,12.503784363773246,11.799296833677312
